,index,date,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt
4896,4897,2011-07-27,2,0,7,22,0,3,1,1,0.72,0.48,0.0,180
4897,4898,2011-07-27,2,0,7,23,0,3,1,1,0.74,0.45,0.0896,109
4898,4899,2011-07-28,2,0,7,0,0,4,1,1,0.7,0.51,0.1343,45
4899,4900,2011-07-28,2,0,7,1,0,4,1,1,0.72,0.51,0.0,29
4900,4901,2011-07-28,2,0,7,2,0,4,1,1,0.72,0.54,0.1045,7
4901,4902,2011-07-28,2,0,7,3,0,4,1,1,0.72,0.54,0.0,5
4902,4903,2011-07-28,2,0,7,4,0,4,1,1,0.7,0.61,0.1045,6
4903,4904,2011-07-28,2,0,7,5,0,4,1,1,0.7,0.65,0.1045,27
4904,4905,2011-07-28,2,0,7,6,0,4,1,1,0.7,0.7,0.0896,116
4905,4906,2011-07-28,2,0,7,7,0,4,1,1,0.72,0.7,0.1642,305
4906,4907,2011-07-28,2,0,7,8,0,4,1,1,0.74,0.66,0.1642,456
4907,4908,2011-07-28,2,0,7,9,0,4,1,1,0.78,0.59,0.194,210
4908,4909,2011-07-28,2,0,7,10,0,4,1,1,0.8,0.55,0.2836,116
4909,4910,2011-07-28,2,0,7,11,0,4,1,1,0.84,0.56,0.2836,154
4910,4911,2011-07-28,2,0,7,12,0,4,1,1,0.84,0.53,0.2537,186
4911,4912,2011-07-28,2,0,7,13,0,4,1,1,0.86,0.47,0.2537,152
4912,4913,2011-07-28,2,0,7,14,0,4,1,2,0.84,0.49,0.2537,138
4913,4914,2011-07-28,2,0,7,15,0,4,1,1,0.86,0.5,0.194,146
4914,4915,2011-07-28,2,0,7,16,0,4,1,1,0.86,0.47,0.1642,256
4915,4916,2011-07-28,2,0,7,17,0,4,1,1,0.84,0.53,0.194,468
4916,4917,2011-07-28,2,0,7,18,0,4,1,1,0.84,0.56,0.2239,483
4917,4918,2011-07-28,2,0,7,19,0,4,1,1,0.82,0.59,0.194,322
4918,4919,2011-07-28,2,0,7,20,0,4,1,1,0.8,0.63,0.194,270
4919,4920,2011-07-28,2,0,7,21,0,4,1,1,0.78,0.66,0.2836,196
4920,4921,2011-07-28,2,0,7,22,0,4,1,1,0.76,0.7,0.2537,174
4921,4922,2011-07-28,2,0,7,23,0,4,1,1,0.76,0.75,0.194,123
4922,4923,2011-07-29,2,0,7,0,0,5,1,1,0.74,0.79,0.1642,57
4923,4924,2011-07-29,2,0,7,1,0,5,1,1,0.74,0.79,0.1343,34
4924,4925,2011-07-29,2,0,7,2,0,5,1,1,0.74,0.79,0.0,13
4925,4926,2011-07-29,2,0,7,3,0,5,1,1,0.74,0.79,0.0,11
4926,4927,2011-07-29,2,0,7,4,0,5,1,1,0.72,0.84,0.1343,6
4927,4928,2011-07-29,2,0,7,5,0,5,1,1,0.72,0.84,0.0,27
4928,4929,2011-07-29,2,0,7,6,0,5,1,2,0.72,0.84,0.0,90
4929,4930,2011-07-29,2,0,7,7,0,5,1,2,0.74,0.79,0.0896,254
4930,4931,2011-07-29,2,0,7,8,0,5,1,2,0.76,0.77,0.0,384
4931,4932,2011-07-29,2,0,7,9,0,5,1,1,0.86,0.47,0.2537,179
4932,4933,2011-07-29,2,0,7,10,0,5,1,1,0.9,0.42,0.2836,106
4933,4934,2011-07-29,2,0,7,11,0,5,1,1,0.92,0.4,0.2985,161
4934,4935,2011-07-29,2,0,7,12,0,5,1,1,0.96,0.31,0.2836,135
4935,4936,2011-07-29,2,0,7,13,0,5,1,1,0.94,0.31,0.0,156
4936,4937,2011-07-29,2,0,7,14,0,5,1,1,0.96,0.3,0.2239,148
4937,4938,2011-07-29,2,0,7,15,0,5,1,1,0.96,0.3,0.2537,169
4938,4939,2011-07-29,2,0,7,16,0,5,1,1,0.96,0.3,0.3881,233
4939,4940,2011-07-29,2,0,7,17,0,5,1,1,0.96,0.3,0.2985,421
4940,4941,2011-07-29,2,0,7,18,0,5,1,1,0.92,0.37,0.3284,362
4941,4942,2011-07-29,2,0,7,19,0,5,1,1,0.9,0.42,0.2239,241
4942,4943,2011-07-29,2,0,7,20,0,5,1,1,0.86,0.41,0.3284,206
4943,4944,2011-07-29,2,0,7,21,0,5,1,1,0.82,0.46,0.1642,163
4944,4945,2011-07-29,2,0,7,22,0,5,1,1,0.8,0.49,0.2239,174
4945,4946,2011-07-29,2,0,7,23,0,5,1,1,0.78,0.52,0.1045,116
4946,4947,2011-07-30,2,0,7,0,0,6,0,1,0.76,0.55,0.194,133
4947,4948,2011-07-30,2,0,7,1,0,6,0,1,0.76,0.55,0.0896,90
4948,4949,2011-07-30,2,0,7,2,0,6,0,1,0.76,0.55,0.1045,42
4949,4950,2011-07-30,2,0,7,3,0,6,0,1,0.74,0.62,0.1642,43
4950,4951,2011-07-30,2,0,7,4,0,6,0,1,0.72,0.66,0.1642,10
4951,4952,2011-07-30,2,0,7,5,0,6,0,1,0.72,0.7,0.2836,13
4952,4953,2011-07-30,2,0,7,6,0,6,0,1,0.72,0.7,0.2985,24
4953,4954,2011-07-30,2,0,7,7,0,6,0,1,0.76,0.66,0.194,42
4954,4955,2011-07-30,2,0,7,8,0,6,0,1,0.78,0.59,0.2239,114
4955,4956,2011-07-30,2,0,7,9,0,6,0,1,0.82,0.46,0.2985,174
4956,4957,2011-07-30,2,0,7,10,0,6,0,1,0.82,0.41,0.2985,261
4957,4958,2011-07-30,2,0,7,11,0,6,0,1,0.84,0.36,0.194,317
4958,4959,2011-07-30,2,0,7,12,0,6,0,1,0.84,0.32,0.1642,341
4959,4960,2011-07-30,2,0,7,13,0,6,0,1,0.88,0.29,0.0,308
4960,4961,2011-07-30,2,0,7,14,0,6,0,1,0.9,0.29,0.0,305
4961,4962,2011-07-30,2,0,7,15,0,6,0,1,0.9,0.31,0.1343,302
4962,4963,2011-07-30,2,0,7,16,0,6,0,1,0.9,0.27,0.2239,302
4963,4964,2011-07-30,2,0,7,17,0,6,0,1,0.9,0.29,0.1045,302
4964,4965,2011-07-30,2,0,7,18,0,6,0,1,0.88,0.28,0.194,299
4965,4966,2011-07-30,2,0,7,19,0,6,0,1,0.74,0.33,0.2239,256
4966,4967,2011-07-30,2,0,7,20,0,6,0,1,0.82,0.43,0.1343,206
4967,4968,2011-07-30,2,0,7,21,0,6,0,1,0.8,0.49,0.1642,205
4968,4969,2011-07-30,2,0,7,22,0,6,0,1,0.78,0.52,0.1045,209
4969,4970,2011-07-30,2,0,7,23,0,6,0,1,0.76,0.55,0.0896,177
4970,4971,2011-07-31,2,0,7,0,0,0,0,1,0.76,0.55,0.0896,113
4971,4972,2011-07-31,2,0,7,1,0,0,0,1,0.74,0.62,0.0896,79
4972,4973,2011-07-31,2,0,7,2,0,0,0,1,0.74,0.66,0.0896,67
4973,4974,2011-07-31,2,0,7,3,0,0,0,1,0.74,0.66,0.0,50
4974,4975,2011-07-31,2,0,7,4,0,0,0,1,0.72,0.7,0.0,13
4975,4976,2011-07-31,2,0,7,5,0,0,0,1,0.72,0.69,0.0,8
4976,4977,2011-07-31,2,0,7,6,0,0,0,1,0.74,0.7,0.0,13
4977,4978,2011-07-31,2,0,7,7,0,0,0,1,0.74,0.58,0.1343,45
4978,4979,2011-07-31,2,0,7,8,0,0,0,1,0.76,0.55,0.2239,142
4979,4980,2011-07-31,2,0,7,9,0,0,0,1,0.8,0.49,0.0,183
4980,4981,2011-07-31,2,0,7,10,0,0,0,1,0.84,0.36,0.1642,254
4981,4982,2011-07-31,2,0,7,11,0,0,0,1,0.86,0.28,0.1642,275
4982,4983,2011-07-31,2,0,7,12,0,0,0,1,0.9,0.25,0.194,338
4983,4984,2011-07-31,2,0,7,13,0,0,0,1,0.9,0.24,0.1343,294
4984,4985,2011-07-31,2,0,7,14,0,0,0,1,0.9,0.24,0.1642,326
4985,4986,2011-07-31,2,0,7,15,0,0,0,1,0.92,0.18,0.2985,293
4986,4987,2011-07-31,2,0,7,16,0,0,0,1,0.92,0.17,0.2836,306
4987,4988,2011-07-31,2,0,7,17,0,0,0,1,0.92,0.16,0.1642,320
4988,4989,2011-07-31,2,0,7,18,0,0,0,1,0.86,0.41,0.2836,304
4989,4990,2011-07-31,2,0,7,19,0,0,0,1,0.8,0.55,0.3284,274
4990,4991,2011-07-31,2,0,7,20,0,0,0,1,0.8,0.55,0.3284,275
4991,4992,2011-07-31,2,0,7,21,0,0,0,1,0.78,0.59,0.2985,164
4992,4993,2011-07-31,2,0,7,22,0,0,0,1,0.74,0.7,0.2985,96
4993,4994,2011-07-31,2,0,7,23,0,0,0,1,0.74,0.66,0.2239,70
4994,4995,2011-08-01,2,0,8,0,0,1,1,1,0.72,0.7,0.2239,29
4995,4996,2011-08-01,2,0,8,1,0,1,1,1,0.72,0.74,0.194,17
4996,4997,2011-08-01,2,0,8,2,0,1,1,1,0.7,0.74,0.1045,11
4997,4998,2011-08-01,2,0,8,3,0,1,1,1,0.7,0.79,0.1642,4
4998,4999,2011-08-01,2,0,8,4,0,1,1,1,0.66,0.83,0.1343,4
4999,5000,2011-08-01,2,0,8,5,0,1,1,1,0.66,0.83,0.1045,26
5000,5001,2011-08-01,2,0,8,6,0,1,1,1,0.66,0.83,0.0896,100
5001,5002,2011-08-01,2,0,8,7,0,1,1,1,0.74,0.62,0.0,282
5002,5003,2011-08-01,2,0,8,8,0,1,1,1,0.8,0.43,0.194,382
5003,5004,2011-08-01,2,0,8,9,0,1,1,1,0.82,0.41,0.0,166
5004,5005,2011-08-01,2,0,8,10,0,1,1,1,0.86,0.36,0.1642,97
5005,5006,2011-08-01,2,0,8,11,0,1,1,1,0.88,0.32,0.1642,119
5006,5007,2011-08-01,2,0,8,12,0,1,1,1,0.9,0.33,0.2537,168
5007,5008,2011-08-01,2,0,8,13,0,1,1,1,0.9,0.31,0.2985,150
5008,5009,2011-08-01,2,0,8,14,0,1,1,1,0.92,0.29,0.194,123
5009,5010,2011-08-01,2,0,8,15,0,1,1,1,0.9,0.27,0.0,129
5010,5011,2011-08-01,2,0,8,16,0,1,1,1,0.9,0.27,0.0,231
5011,5012,2011-08-01,2,0,8,17,0,1,1,1,0.76,0.45,0.2985,514
5012,5013,2011-08-01,2,0,8,18,0,1,1,1,0.78,0.43,0.194,543
5013,5014,2011-08-01,2,0,8,19,0,1,1,1,0.74,0.51,0.2239,413
5014,5015,2011-08-01,2,0,8,20,0,1,1,1,0.72,0.62,0.2239,305
5015,5016,2011-08-01,2,0,8,21,0,1,1,1,0.7,0.7,0.2537,220
5016,5017,2011-08-01,2,0,8,22,0,1,1,1,0.7,0.7,0.0896,137
5017,5018,2011-08-01,2,0,8,23,0,1,1,1,0.68,0.74,0.194,96
5018,5019,2011-08-02,2,0,8,0,0,2,1,1,0.66,0.74,0.0,29
5019,5020,2011-08-02,2,0,8,1,0,2,1,1,0.66,0.74,0.1045,12
5020,5021,2011-08-02,2,0,8,2,0,2,1,1,0.68,0.69,0.0,8
5021,5022,2011-08-02,2,0,8,3,0,2,1,1,0.66,0.74,0.194,5
5022,5023,2011-08-02,2,0,8,4,0,2,1,1,0.66,0.74,0.1045,10
5023,5024,2011-08-02,2,0,8,5,0,2,1,1,0.66,0.74,0.1343,21
5024,5025,2011-08-02,2,0,8,6,0,2,1,1,0.68,0.69,0.1045,117
5025,5026,2011-08-02,2,0,8,7,0,2,1,1,0.72,0.61,0.2836,335
5026,5027,2011-08-02,2,0,8,8,0,2,1,1,0.74,0.58,0.2836,435
5027,5028,2011-08-02,2,0,8,9,0,2,1,1,0.78,0.46,0.2985,213
5028,5029,2011-08-02,2,0,8,10,0,2,1,1,0.82,0.36,0.2985,140
5029,5030,2011-08-02,2,0,8,11,0,2,1,1,0.84,0.32,0.4179,128
5030,5031,2011-08-02,2,0,8,12,0,2,1,1,0.86,0.3,0.2836,157
5031,5032,2011-08-02,2,0,8,13,0,2,1,1,0.86,0.3,0.2239,203
5032,5033,2011-08-02,2,0,8,14,0,2,1,1,0.9,0.25,0.2836,159
5033,5034,2011-08-02,2,0,8,15,0,2,1,1,0.9,0.25,0.2836,168
5034,5035,2011-08-02,2,0,8,16,0,2,1,1,0.9,0.25,0.2836,274
5035,5036,2011-08-02,2,0,8,17,0,2,1,2,0.9,0.27,0.1343,556
5036,5037,2011-08-02,2,0,8,18,0,2,1,2,0.86,0.34,0.194,556
5037,5038,2011-08-02,2,0,8,19,0,2,1,2,0.86,0.36,0.2239,454
5038,5039,2011-08-02,2,0,8,20,0,2,1,2,0.82,0.46,0.2537,288
5039,5040,2011-08-02,2,0,8,21,0,2,1,1,0.8,0.52,0.2239,254
5040,5041,2011-08-02,2,0,8,22,0,2,1,2,0.78,0.59,0.1642,191
5041,5042,2011-08-02,2,0,8,23,0,2,1,2,0.8,0.49,0.1642,132
5042,5043,2011-08-03,2,0,8,0,0,3,1,2,0.8,0.49,0.1642,43
5043,5044,2011-08-03,2,0,8,1,0,3,1,2,0.78,0.52,0.1642,16
5044,5045,2011-08-03,2,0,8,2,0,3,1,2,0.78,0.49,0.1642,11
5045,5046,2011-08-03,2,0,8,3,0,3,1,2,0.76,0.55,0.0896,4
5046,5047,2011-08-03,2,0,8,4,0,3,1,2,0.76,0.52,0.1642,7
5047,5048,2011-08-03,2,0,8,5,0,3,1,2,0.76,0.55,0.0896,24
5048,5049,2011-08-03,2,0,8,6,0,3,1,3,0.72,0.66,0.4925,110
5049,5050,2011-08-03,2,0,8,7,0,3,1,2,0.74,0.51,0.2239,271
5050,5051,2011-08-03,2,0,8,8,0,3,1,2,0.74,0.51,0.1642,437
5051,5052,2011-08-03,2,0,8,9,0,3,1,2,0.74,0.55,0.194,195
5052,5053,2011-08-03,2,0,8,10,0,3,1,3,0.74,0.58,0.0896,68
5053,5054,2011-08-03,2,0,8,11,0,3,1,2,0.74,0.58,0.1045,122
5054,5055,2011-08-03,2,0,8,12,0,3,1,3,0.76,0.55,0.1343,161
5055,5056,2011-08-03,2,0,8,13,0,3,1,2,0.76,0.58,0.2239,144
5056,5057,2011-08-03,2,0,8,14,0,3,1,2,0.76,0.58,0.2239,147
5057,5058,2011-08-03,2,0,8,15,0,3,1,2,0.7,0.79,0.1343,118
5058,5059,2011-08-03,2,0,8,16,0,3,1,3,0.68,0.79,0.0,150
5059,5060,2011-08-03,2,0,8,17,0,3,1,2,0.7,0.79,0.0,425
5060,5061,2011-08-03,2,0,8,18,0,3,1,3,0.7,0.84,0.0,492
5061,5062,2011-08-03,2,0,8,19,0,3,1,3,0.7,0.84,0.0,321
5062,5063,2011-08-03,2,0,8,20,0,3,1,3,0.7,0.84,0.1045,87
5063,5064,2011-08-03,2,0,8,21,0,3,1,2,0.68,0.89,0.1343,88
5064,5065,2011-08-03,2,0,8,22,0,3,1,3,0.68,0.89,0.1045,77
5065,5066,2011-08-03,2,0,8,23,0,3,1,2,0.68,0.89,0.0896,56
5066,5067,2011-08-04,2,0,8,0,0,4,1,2,0.68,0.89,0.0896,17
5067,5068,2011-08-04,2,0,8,1,0,4,1,2,0.66,0.94,0.0896,17
5068,5069,2011-08-04,2,0,8,2,0,4,1,2,0.66,0.94,0.0896,7
5069,5070,2011-08-04,2,0,8,3,0,4,1,3,0.66,0.94,0.0896,3
5070,5071,2011-08-04,2,0,8,4,0,4,1,2,0.68,0.89,0.0,7
5071,5072,2011-08-04,2,0,8,5,0,4,1,2,0.68,0.89,0.0,20
5072,5073,2011-08-04,2,0,8,6,0,4,1,2,0.68,0.89,0.2985,97
5073,5074,2011-08-04,2,0,8,7,0,4,1,2,0.68,0.89,0.2985,282
5074,5075,2011-08-04,2,0,8,8,0,4,1,2,0.7,0.82,0.3582,398
5075,5076,2011-08-04,2,0,8,9,0,4,1,1,0.72,0.74,0.3284,187
5076,5077,2011-08-04,2,0,8,10,0,4,1,1,0.72,0.71,0.2985,113
5077,5078,2011-08-04,2,0,8,11,0,4,1,2,0.74,0.66,0.2239,149
5078,5079,2011-08-04,2,0,8,12,0,4,1,2,0.76,0.62,0.2239,205
5079,5080,2011-08-04,2,0,8,13,0,4,1,1,0.76,0.58,0.0,205
5080,5081,2011-08-04,2,0,8,14,0,4,1,1,0.8,0.55,0.1642,167
5081,5082,2011-08-04,2,0,8,15,0,4,1,1,0.8,0.55,0.2537,165
5082,5083,2011-08-04,2,0,8,16,0,4,1,1,0.76,0.62,0.3284,290
5083,5084,2011-08-04,2,0,8,17,0,4,1,1,0.76,0.62,0.3284,555
5084,5085,2011-08-04,2,0,8,18,0,4,1,1,0.7,0.74,0.2985,523
5085,5086,2011-08-04,2,0,8,19,0,4,1,1,0.7,0.74,0.2836,366
5086,5087,2011-08-04,2,0,8,20,0,4,1,2,0.7,0.74,0.194,286
5087,5088,2011-08-04,2,0,8,21,0,4,1,2,0.7,0.74,0.194,211
5088,5089,2011-08-04,2,0,8,22,0,4,1,1,0.68,0.74,0.194,174
5089,5090,2011-08-04,2,0,8,23,0,4,1,1,0.66,0.74,0.1045,132
5090,5091,2011-08-05,2,0,8,0,0,5,1,1,0.66,0.74,0.1045,54
5091,5092,2011-08-05,2,0,8,1,0,5,1,1,0.64,0.78,0.0896,19
5092,5093,2011-08-05,2,0,8,2,0,5,1,1,0.66,0.69,0.0,19
5093,5094,2011-08-05,2,0,8,3,0,5,1,1,0.64,0.78,0.0896,6
5094,5095,2011-08-05,2,0,8,4,0,5,1,1,0.64,0.78,0.1343,7
5095,5096,2011-08-05,2,0,8,5,0,5,1,1,0.64,0.78,0.0896,16
5096,5097,2011-08-05,2,0,8,6,0,5,1,1,0.64,0.78,0.1343,101
5097,5098,2011-08-05,2,0,8,7,0,5,1,1,0.66,0.78,0.1343,270
5098,5099,2011-08-05,2,0,8,8,0,5,1,1,0.7,0.65,0.2239,454
5099,5100,2011-08-05,2,0,8,9,0,5,1,1,0.72,0.58,0.1045,226
5100,5101,2011-08-05,2,0,8,10,0,5,1,1,0.74,0.55,0.1343,163
5101,5102,2011-08-05,2,0,8,11,0,5,1,2,0.76,0.52,0.2537,147
5102,5103,2011-08-05,2,0,8,12,0,5,1,1,0.76,0.52,0.2537,216
5103,5104,2011-08-05,2,0,8,13,0,5,1,1,0.78,0.52,0.2537,204
5104,5105,2011-08-05,2,0,8,14,0,5,1,2,0.78,0.52,0.2537,245
5105,5106,2011-08-05,2,0,8,15,0,5,1,1,0.76,0.55,0.2537,210
5106,5107,2011-08-05,2,0,8,16,0,5,1,1,0.8,0.49,0.2537,330
5107,5108,2011-08-05,2,0,8,17,0,5,1,1,0.78,0.49,0.2985,550
5108,5109,2011-08-05,2,0,8,18,0,5,1,1,0.76,0.52,0.2537,466
5109,5110,2011-08-05,2,0,8,19,0,5,1,1,0.74,0.55,0.2537,372
5110,5111,2011-08-05,2,0,8,20,0,5,1,1,0.72,0.58,0.2239,291
5111,5112,2011-08-05,2,0,8,21,0,5,1,1,0.7,0.65,0.194,173
5112,5113,2011-08-05,2,0,8,22,0,5,1,1,0.7,0.65,0.2239,188
5113,5114,2011-08-05,2,0,8,23,0,5,1,1,0.68,0.69,0.2239,139
5114,5115,2011-08-06,2,0,8,0,0,6,0,1,0.66,0.78,0.194,133
5115,5116,2011-08-06,2,0,8,1,0,6,0,1,0.66,0.78,0.1642,67
5116,5117,2011-08-06,2,0,8,2,0,6,0,1,0.66,0.78,0.2239,53
5117,5118,2011-08-06,2,0,8,3,0,6,0,2,0.66,0.78,0.1642,42
5118,5119,2011-08-06,2,0,8,4,0,6,0,2,0.66,0.83,0.1642,10
5119,5120,2011-08-06,2,0,8,5,0,6,0,1,0.64,0.89,0.0896,6
5120,5121,2011-08-06,2,0,8,6,0,6,0,1,0.64,0.89,0.1045,27
5121,5122,2011-08-06,2,0,8,7,0,6,0,1,0.68,0.83,0.1642,63
5122,5123,2011-08-06,2,0,8,8,0,6,0,1,0.68,0.83,0.1642,121
5123,5124,2011-08-06,2,0,8,9,0,6,0,1,0.74,0.7,0.2239,215
5124,5125,2011-08-06,2,0,8,10,0,6,0,2,0.74,0.7,0.2836,290
5125,5126,2011-08-06,2,0,8,11,0,6,0,1,0.78,0.62,0.2239,349
5126,5127,2011-08-06,2,0,8,12,0,6,0,1,0.8,0.55,0.2239,382
5127,5128,2011-08-06,2,0,8,13,0,6,0,2,0.8,0.59,0.3284,441
5128,5129,2011-08-06,2,0,8,14,0,6,0,1,0.82,0.52,0.2537,380
5129,5130,2011-08-06,2,0,8,15,0,6,0,2,0.84,0.53,0.2537,362
5130,5131,2011-08-06,2,0,8,16,0,6,0,3,0.74,0.79,0.1642,343
5131,5132,2011-08-06,2,0,8,17,0,6,0,3,0.74,0.79,0.1642,149
5132,5133,2011-08-06,2,0,8,18,0,6,0,2,0.72,0.79,0.4478,211
5133,5134,2011-08-06,2,0,8,19,0,6,0,3,0.72,0.84,0.2537,171
5134,5135,2011-08-06,2,0,8,20,0,6,0,3,0.72,0.79,0.2836,137
5135,5136,2011-08-06,2,0,8,21,0,6,0,2,0.7,0.84,0.3284,114
5136,5137,2011-08-06,2,0,8,22,0,6,0,2,0.7,0.84,0.3284,120
5137,5138,2011-08-06,2,0,8,23,0,6,0,3,0.7,0.84,0.2836,108
5138,5139,2011-08-07,2,0,8,0,0,0,0,2,0.7,0.84,0.2836,80
5139,5140,2011-08-07,2,0,8,1,0,0,0,2,0.7,0.84,0.2537,73
5140,5141,2011-08-07,2,0,8,2,0,0,0,2,0.7,0.84,0.2239,66
5141,5142,2011-08-07,2,0,8,3,0,0,0,2,0.7,0.84,0.1343,32
5142,5143,2011-08-07,2,0,8,4,0,0,0,1,0.7,0.84,0.1343,6
5143,5144,2011-08-07,2,0,8,5,0,0,0,1,0.7,0.89,0.194,5
5144,5145,2011-08-07,2,0,8,6,0,0,0,1,0.7,0.89,0.1642,13
5145,5146,2011-08-07,2,0,8,7,0,0,0,1,0.7,0.84,0.194,39
5146,5147,2011-08-07,2,0,8,8,0,0,0,1,0.72,0.79,0.194,89
5147,5148,2011-08-07,2,0,8,9,0,0,0,1,0.76,0.75,0.1045,184
5148,5149,2011-08-07,2,0,8,10,0,0,0,1,0.8,0.66,0.1343,266
5149,5150,2011-08-07,2,0,8,11,0,0,0,1,0.82,0.63,0.0,269
5150,5151,2011-08-07,2,0,8,12,0,0,0,1,0.9,0.42,0.2985,370
5151,5152,2011-08-07,2,0,8,13,0,0,0,1,0.9,0.42,0.2985,324
5152,5153,2011-08-07,2,0,8,14,0,0,0,1,0.86,0.47,0.194,322
5153,5154,2011-08-07,2,0,8,15,0,0,0,3,0.72,0.74,0.2985,326
5154,5155,2011-08-07,2,0,8,16,0,0,0,3,0.72,0.74,0.2985,193
5155,5156,2011-08-07,2,0,8,17,0,0,0,3,0.74,0.74,0.6418,194
5156,5157,2011-08-07,2,0,8,18,0,0,0,1,0.72,0.74,0.0896,229
5157,5158,2011-08-07,2,0,8,19,0,0,0,1,0.72,0.79,0.1642,228
5158,5159,2011-08-07,2,0,8,20,0,0,0,1,0.72,0.84,0.1343,183
5159,5160,2011-08-07,2,0,8,21,0,0,0,1,0.72,0.84,0.1045,136
5160,5161,2011-08-07,2,0,8,22,0,0,0,1,0.7,0.89,0.194,103
5161,5162,2011-08-07,2,0,8,23,0,0,0,1,0.7,0.79,0.1045,55
5162,5163,2011-08-08,2,0,8,0,0,1,1,1,0.7,0.79,0.1045,30
5163,5164,2011-08-08,2,0,8,1,0,1,1,1,0.68,0.83,0.1343,12
5164,5165,2011-08-08,2,0,8,2,0,1,1,1,0.66,0.89,0.0,7
5165,5166,2011-08-08,2,0,8,3,0,1,1,1,0.66,0.89,0.0,1
5166,5167,2011-08-08,2,0,8,4,0,1,1,1,0.66,0.89,0.1045,10
5167,5168,2011-08-08,2,0,8,5,0,1,1,1,0.7,0.79,0.0896,15
5168,5169,2011-08-08,2,0,8,6,0,1,1,1,0.7,0.65,0.2836,95
5169,5170,2011-08-08,2,0,8,7,0,1,1,1,0.72,0.62,0.2985,267
5170,5171,2011-08-08,2,0,8,8,0,1,1,1,0.74,0.58,0.3284,349
5171,5172,2011-08-08,2,0,8,9,0,1,1,1,0.76,0.55,0.3881,183
5172,5173,2011-08-08,2,0,8,10,0,1,1,1,0.8,0.52,0.3881,124
5173,5174,2011-08-08,2,0,8,11,0,1,1,1,0.82,0.48,0.3582,179
5174,5175,2011-08-08,2,0,8,12,0,1,1,1,0.82,0.46,0.2537,182
5175,5176,2011-08-08,2,0,8,13,0,1,1,1,0.84,0.44,0.2985,151
5176,5177,2011-08-08,2,0,8,14,0,1,1,1,0.82,0.43,0.2985,150
5177,5178,2011-08-08,2,0,8,15,0,1,1,1,0.84,0.41,0.2985,126
5178,5179,2011-08-08,2,0,8,16,0,1,1,1,0.86,0.39,0.2836,282
5179,5180,2011-08-08,2,0,8,17,0,1,1,1,0.86,0.39,0.1642,527
5180,5181,2011-08-08,2,0,8,18,0,1,1,1,0.84,0.41,0.1343,529
5181,5182,2011-08-08,2,0,8,19,0,1,1,1,0.82,0.43,0.1045,416
5182,5183,2011-08-08,2,0,8,20,0,1,1,1,0.8,0.55,0.0,286
5183,5184,2011-08-08,2,0,8,21,0,1,1,1,0.76,0.58,0.0896,186
5184,5185,2011-08-08,2,0,8,22,0,1,1,1,0.76,0.58,0.1045,147
5185,5186,2011-08-08,2,0,8,23,0,1,1,1,0.74,0.66,0.1045,72
5186,5187,2011-08-09,2,0,8,0,0,2,1,1,0.72,0.79,0.1343,35
5187,5188,2011-08-09,2,0,8,1,0,2,1,1,0.72,0.66,0.0,14
5188,5189,2011-08-09,2,0,8,2,0,2,1,1,0.72,0.7,0.0,12
5189,5190,2011-08-09,2,0,8,3,0,2,1,1,0.72,0.62,0.0,3
5190,5191,2011-08-09,2,0,8,4,0,2,1,1,0.7,0.74,0.0,7
5191,5192,2011-08-09,2,0,8,5,0,2,1,1,0.7,0.65,0.0896,30
5192,5193,2011-08-09,2,0,8,6,0,2,1,1,0.72,0.64,0.0,101
5193,5194,2011-08-09,2,0,8,7,0,2,1,1,0.72,0.74,0.1045,343
5194,5195,2011-08-09,2,0,8,8,0,2,1,1,0.74,0.66,0.0,392
5195,5196,2011-08-09,2,0,8,9,0,2,1,2,0.78,0.62,0.1343,175
5196,5197,2011-08-09,2,0,8,10,0,2,1,2,0.8,0.59,0.2239,144
5197,5198,2011-08-09,2,0,8,11,0,2,1,1,0.8,0.59,0.2239,149
5198,5199,2011-08-09,2,0,8,12,0,2,1,1,0.82,0.56,0.194,185
5199,5200,2011-08-09,2,0,8,13,0,2,1,1,0.84,0.49,0.1642,175
5200,5201,2011-08-09,2,0,8,14,0,2,1,1,0.86,0.44,0.2836,148
5201,5202,2011-08-09,2,0,8,15,0,2,1,1,0.86,0.39,0.2836,164
5202,5203,2011-08-09,2,0,8,16,0,2,1,1,0.86,0.39,0.2985,285
5203,5204,2011-08-09,2,0,8,17,0,2,1,1,0.8,0.55,0.1642,532
5204,5205,2011-08-09,2,0,8,18,0,2,1,1,0.8,0.55,0.194,585
5205,5206,2011-08-09,2,0,8,19,0,2,1,1,0.8,0.49,0.1045,371
5206,5207,2011-08-09,2,0,8,20,0,2,1,1,0.8,0.43,0.194,292
5207,5208,2011-08-09,2,0,8,21,0,2,1,1,0.78,0.46,0.2537,230
5208,5209,2011-08-09,2,0,8,22,0,2,1,1,0.78,0.46,0.2985,155
5209,5210,2011-08-09,2,0,8,23,0,2,1,1,0.76,0.48,0.2836,75
5210,5211,2011-08-10,2,0,8,0,0,3,1,1,0.74,0.51,0.2239,37
5211,5212,2011-08-10,2,0,8,1,0,3,1,1,0.72,0.54,0.194,17
5212,5213,2011-08-10,2,0,8,2,0,3,1,1,0.72,0.54,0.1642,11
5213,5214,2011-08-10,2,0,8,3,0,3,1,1,0.7,0.58,0.1642,4
